month,day,hour,temp,wind_speed,wind_vec_dir,wind_vec_speed
9,8,11,78.7,8.6,27,1.5
9,8,12,79.9,8.9,47,0.7
9,8,13,81,8.9,71,0.3
9,8,14,81.7,9.2,177,0.5
9,8,15,81.8,9.6,35,0.4
9,8,16,81.4,9.3,149,0.5
9,8,17,80.3,9.6,145,0.4
9,8,18,78.5,9.2,116,1.2
9,8,19,76.6,7.7,109,1.4
9,8,20,75.2,7.2,113,1.2
9,8,21,74.1,6.9,136,1.2
9,8,22,73.1,6.8,134,0.5
9,8,23,72.2,6.7,199,0.3
9,9,0,71.5,6.6,181,0.2
9,9,1,70.7,6.3,288,0.2
9,9,2,70.1,6.2,354,0.8
9,9,3,69.5,5.9,351,1
9,9,4,68.9,6.2,354,1.6
9,9,5,68.5,6.1,358,1.7
9,9,6,68.3,6.5,357,2
9,9,7,69.7,6.8,2,2.2
9,9,8,71.7,7.5,10,2.2
9,9,9,74,8.3,18,2.1
9,9,10,76.2,8.4,20,1.7
9,9,11,78.2,8.5,24,1.3
9,9,12,79.6,8.8,38,0.7
9,9,13,80.6,8.9,55,0.2
9,9,14,81.3,9.1,193,0.4
9,9,15,81.4,9.6,360,0.5
9,9,16,81,9.3,182,0.4
9,9,17,79.8,9.6,126,0.1
9,9,18,78,9.1,115,1
9,9,19,76.1,7.7,105,1.3
9,9,20,74.8,7.1,112,1.1
9,9,21,73.7,6.8,130,1.2
9,9,22,72.7,6.7,134,0.5
9,9,23,71.8,6.6,182,0.2
9,10,0,71.1,6.4,202,0.1
9,10,1,70.3,6.2,305,0.3
9,10,2,69.7,6.2,353,0.8
9,10,3,69.1,6,350,1.2
9,10,4,68.5,6.3,358,1.7
9,10,5,68.1,6.2,1,1.9
9,10,6,67.9,6.5,2,2.2
9,10,7,69.2,6.8,5,2.3
9,10,8,71.3,7.5,11,2.4
9,10,9,73.5,8.4,20,2.4
9,10,10,75.8,8.4,20,1.8
9,10,11,77.8,8.6,27,1.5
9,10,12,79.1,8.7,37,0.9
9,10,13,80.1,8.9,51,0.3
9,10,14,80.8,9.1,173,0.4
9,10,15,80.9,9.4,5,0.6
9,10,16,80.5,9.3,136,0.2
9,10,17,79.3,9.5,69,0.2
9,10,18,77.5,9.1,107,1.1
9,10,19,75.7,7.6,104,1.4
9,10,20,74.4,7,116,1.2
9,10,21,73.3,6.9,125,1.2
9,10,22,72.3,6.8,119,0.7
9,10,23,71.4,6.7,143,0.3
9,11,0,70.6,6.6,141,0.2
9,11,1,69.8,6.2,335,0.2
9,11,2,69.2,6.3,360,0.8
9,11,3,68.6,6,354,1.1
9,11,4,68,6.3,357,1.6
9,11,5,67.7,6.3,2,1.9
9,11,6,67.4,6.6,3,2.1
9,11,7,68.7,6.9,6,2.2
9,11,8,70.8,7.6,16,2.2
9,11,9,73.1,8.4,22,2.1
9,11,10,75.3,8.4,24,1.7
9,11,11,77.3,8.6,33,1.5
9,11,12,78.6,8.6,34,0.8
9,11,13,79.6,8.9,34,0.3
9,11,14,80.3,9.1,146,0.4
9,11,15,80.4,9.4,358,0.7
9,11,16,79.9,9.4,41,0.2
9,11,17,78.8,9.6,70,0.3
9,11,18,77,9.1,100,1.1
9,11,19,75.2,7.7,98,1.5
9,11,20,73.8,7,111,1.2
9,11,21,72.8,7,122,1.3
9,11,22,71.8,6.9,116,0.7
9,11,23,70.8,6.8,120,0.3
9,12,0,70.1,6.7,78,0.3
9,12,1,69.3,6.3,3,0.4
9,12,2,68.6,6.4,8,1
9,12,3,68.1,6.2,1,1.3
9,12,4,67.5,6.5,3,1.9
9,12,5,67.2,6.5,7,2.1
9,12,6,66.9,6.8,6,2.3
9,12,7,68.2,7.1,9,2.6
9,12,8,70.2,7.7,21,2.5
9,12,9,72.4,8.5,25,2.5
9,12,10,74.6,8.5,30,2.1
9,12,11,76.6,8.5,36,1.8
9,12,12,77.9,8.6,27,1.1
9,12,13,79,8.8,22,0.7
9,12,14,79.6,9,70,0.4
9,12,15,79.7,9.3,8,1
9,12,16,79.4,9.4,38,0.6
9,12,17,78.2,9.4,62,0.6
9,12,18,76.4,9,82,1.3
9,12,19,74.6,7.7,87,1.6
9,12,20,73.3,7,98,1.3
9,12,21,72.1,6.9,112,1.3
9,12,22,71.2,6.8,99,0.8
9,12,23,70.2,6.7,87,0.4
9,13,0,69.5,6.6,61,0.4
9,13,1,68.7,6.2,9,0.6
9,13,2,68.1,6.4,3,1.1
9,13,3,67.5,6.1,1,1.5
9,13,4,66.9,6.5,2,2.2
9,13,5,66.6,6.5,5,2.4
9,13,6,66.3,6.8,4,2.5
9,13,7,67.6,7,8,2.8
9,13,8,69.6,7.6,19,2.7
9,13,9,71.8,8.5,24,2.7
9,13,10,74.1,8.6,27,2.1
9,13,11,76,8.5,31,1.8
9,13,12,77.3,8.6,24,1.2
9,13,13,78.4,8.8,18,0.8
9,13,14,79.1,8.9,55,0.4
9,13,15,79.2,9.3,3,1.1
9,13,16,78.9,9.3,40,0.7
9,13,17,77.7,9.4,69,0.6
9,13,18,75.9,8.9,83,1.4
9,13,19,74.1,7.7,87,1.7
9,13,20,72.8,7.1,93,1.4
9,13,21,71.7,6.9,107,1.3
9,13,22,70.8,6.7,106,0.8
9,13,23,69.8,6.6,88,0.4
9,14,0,69,6.4,60,0.4
9,14,1,68.2,6.2,11,0.6
9,14,2,67.6,6.3,360,1
9,14,3,67,6,355,1.5
9,14,4,66.4,6.3,360,2.1
9,14,5,66.1,6.4,4,2.2
9,14,6,65.8,6.7,4,2.4
9,14,7,67.1,6.9,9,2.7
9,14,8,69.2,7.4,19,2.5
9,14,9,71.4,8.3,25,2.5
9,14,10,73.8,8.4,31,1.9
9,14,11,75.7,8.3,35,1.5
9,14,12,77.1,8.5,30,1
9,14,13,78.2,8.7,31,0.6
9,14,14,78.9,8.8,95,0.3
9,14,15,79,9.1,11,0.8
9,14,16,78.7,9.1,66,0.5
9,14,17,77.5,9.2,91,0.6
9,14,18,75.6,8.8,90,1.4
